"","geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"155","CH","2020-07-27",193,34662,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,3721,FALSE,52685,0,892,1614,159.14,146.43,TRUE,3,8606033,2.24,1.85,1.7,402.76,NA,NA,NA,43.24,NA,10.36,18.75,66,0.76,"COVID19Cases",NA,"2021-03-08_07-49-12","day",193,0,2737
"156","CH","2020-07-28",189,34851,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,3910,FALSE,52685,0,943,1674,161.43,149.5,TRUE,3,8606033,2.2,1.88,1.74,404.96,NA,NA,NA,45.43,NA,10.96,19.45,51,0.600000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",189,0,2737
"157","CH","2020-07-29",220,35071,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,4130,FALSE,52685,0,1045,1771,161.71,151.93,TRUE,3,8606033,2.56,1.88,1.77,407.52,NA,NA,NA,47.99,NA,12.14,20.58,102,1.18,"COVID19Cases",NA,"2021-03-08_07-49-12","day",220,0,2737
"158","CH","2020-07-30",212,35283,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,4342,FALSE,52685,0,1114,1877,165,152.86,TRUE,3,8606033,2.46,1.92,1.78,409.98,NA,NA,NA,50.45,NA,12.94,21.81,69,0.799999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",212,0,2737
"159","CH","2020-07-31",164,35447,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,4506,FALSE,52685,0,1130,1926,165.43,155.5,TRUE,3,8606033,1.91,1.92,1.81,411.89,NA,NA,NA,52.36,NA,13.13,22.38,16,0.190000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",164,0,2737
"160","CH","2020-08-01",97,35544,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,4603,FALSE,52685,0,1132,1943,164.29,158,TRUE,3,8606033,1.13,1.91,1.84,413.01,NA,NA,NA,53.49,NA,13.15,22.58,2,0.0199999999999996,"COVID19Cases",NA,"2021-03-08_07-49-12","day",97,0,2737
"161","CH","2020-08-02",80,35624,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,4683,FALSE,52685,0,1155,1981,154.57,161.07,TRUE,3,8606033,0.93,1.8,1.87,413.94,NA,NA,NA,54.42,NA,13.42,23.02,23,0.27,"COVID19Cases",NA,"2021-03-08_07-49-12","day",80,0,2737
"162","CH","2020-08-03",196,35820,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,4879,FALSE,52685,0,1158,2050,146.57,167.36,TRUE,3,8606033,2.28,1.7,1.94,416.22,NA,NA,NA,56.69,NA,13.46,23.82,3,0.0400000000000009,"COVID19Cases",NA,"2021-03-08_07-49-12","day",196,0,2737
"163","CH","2020-08-04",181,36001,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,5060,FALSE,52685,0,1150,2093,149.57,172.07,TRUE,3,8606033,2.1,1.74,2,418.32,NA,NA,NA,58.8,NA,13.36,24.32,-8,-0.100000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",181,0,2737
"164","CH","2020-08-05",152,36153,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,5212,FALSE,52685,0,1082,2127,154.29,173.93,TRUE,3,8606033,1.77,1.79,2.02,420.09,NA,NA,NA,60.56,NA,12.57,24.72,-68,-0.789999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",152,0,2737
"165","CH","2020-08-06",156,36309,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,5368,FALSE,52685,0,1026,2140,157.14,178.29,TRUE,3,8606033,1.81,1.83,2.07,421.9,NA,NA,NA,62.37,NA,11.92,24.87,-56,-0.65,"COVID19Cases",NA,"2021-03-08_07-49-12","day",156,0,2737
"166","CH","2020-08-07",185,36494,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,5553,FALSE,52685,0,1047,2177,169.29,183.21,TRUE,3,8606033,2.15,1.97,2.13,424.05,NA,NA,NA,64.52,NA,12.17,25.3,21,0.25,"COVID19Cases",NA,"2021-03-08_07-49-12","day",185,0,2737
"167","CH","2020-08-08",130,36624,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,5683,FALSE,52685,0,1080,2212,179.86,186.93,TRUE,3,8606033,1.51,2.09,2.17,425.56,NA,NA,NA,66.04,NA,12.55,25.7,33,0.380000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",130,0,2737
"168","CH","2020-08-09",100,36724,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,5783,FALSE,52685,0,1100,2255,193.29,191,TRUE,3,8606033,1.16,2.25,2.22,426.72,NA,NA,NA,67.2,NA,12.78,26.2,20,0.229999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",100,0,2737
"169","CH","2020-08-10",281,37005,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,6064,FALSE,52685,0,1185,2343,210,197.36,TRUE,3,8606033,3.27,2.44,2.29,429.99,NA,NA,NA,70.46,NA,13.77,27.23,85,0.99,"COVID19Cases",NA,"2021-03-08_07-49-12","day",281,0,2737
"170","CH","2020-08-11",255,37260,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,6319,FALSE,52685,0,1259,2409,216.86,205.43,TRUE,3,8606033,2.96,2.52,2.39,432.95,NA,NA,NA,73.43,NA,14.63,27.99,74,0.860000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",255,0,2737
"171","CH","2020-08-12",246,37506,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,6565,FALSE,52685,0,1353,2435,219.57,214.93,TRUE,3,8606033,2.86,2.55,2.5,435.81,NA,NA,NA,76.28,NA,15.72,28.29,94,1.09,"COVID19Cases",NA,"2021-03-08_07-49-12","day",246,0,2737
"172","CH","2020-08-13",273,37779,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,6838,FALSE,52685,0,1470,2496,224.86,228.71,TRUE,3,8606033,3.17,2.61,2.66,438.98,NA,NA,NA,79.46,NA,17.08,29,117,1.36,"COVID19Cases",NA,"2021-03-08_07-49-12","day",273,0,2737
"173","CH","2020-08-14",233,38012,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,7071,FALSE,52685,0,1518,2565,225.43,237.93,TRUE,3,8606033,2.71,2.62,2.76,441.69,NA,NA,NA,82.16,NA,17.64,29.8,48,0.560000000000002,"COVID19Cases",NA,"2021-03-08_07-49-12","day",233,0,2737
"174","CH","2020-08-15",149,38161,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,7220,FALSE,52685,0,1537,2617,231,242.36,TRUE,3,8606033,1.73,2.68,2.82,443.42,NA,NA,NA,83.89,NA,17.86,30.41,19,0.219999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",149,0,2737
"175","CH","2020-08-16",137,38298,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,7357,FALSE,52685,0,1574,2674,236.57,244.93,TRUE,3,8606033,1.59,2.75,2.85,445.01,NA,NA,NA,85.49,NA,18.29,31.07,37,0.43,"COVID19Cases",NA,"2021-03-08_07-49-12","day",137,0,2737
"176","CH","2020-08-17",285,38583,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,7642,FALSE,52685,0,1578,2763,247.43,246.57,TRUE,3,8606033,3.31,2.88,2.87,448.33,NA,NA,NA,88.8,NA,18.34,32.11,4,0.0500000000000007,"COVID19Cases",NA,"2021-03-08_07-49-12","day",285,0,2737
"177","CH","2020-08-18",294,38877,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,7936,FALSE,52685,0,1617,2876,259,252.5,TRUE,3,8606033,3.42,3.01,2.93,451.74,NA,NA,NA,92.21,NA,18.79,33.42,39,0.449999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",294,0,2737
"178","CH","2020-08-19",285,39162,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,8221,FALSE,52685,0,1656,3009,265.14,260.79,TRUE,3,8606033,3.31,3.08,3.03,455.05,NA,NA,NA,95.53,NA,19.24,34.96,39,0.449999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",285,0,2737
"179","CH","2020-08-20",349,39511,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,8570,FALSE,52685,0,1732,3202,265,266.43,TRUE,3,8606033,4.06,3.08,3.1,459.11,NA,NA,NA,99.58,NA,20.13,37.21,76,0.890000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",349,0,2737
"180","CH","2020-08-21",314,39825,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,8884,FALSE,52685,0,1813,3331,267.71,276.71,TRUE,3,8606033,3.65,3.11,3.22,462.76,NA,NA,NA,103.23,NA,21.07,38.71,81,0.940000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",314,0,2737
"181","CH","2020-08-22",192,40017,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,9076,FALSE,52685,0,1856,3393,274,281.43,TRUE,3,8606033,2.23,3.18,3.27,464.99,NA,NA,NA,105.46,NA,21.57,39.43,43,0.5,"COVID19Cases",NA,"2021-03-08_07-49-12","day",192,0,2737
"182","CH","2020-08-23",136,40153,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,9212,FALSE,52685,0,1855,3429,285,281.93,TRUE,3,8606033,1.58,3.31,3.28,466.57,NA,NA,NA,107.04,NA,21.55,39.84,-1,-0.0199999999999996,"COVID19Cases",NA,"2021-03-08_07-49-12","day",136,0,2737
"183","CH","2020-08-24",304,40457,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,9516,FALSE,52685,0,1874,3452,285.43,286.36,TRUE,3,8606033,3.53,3.32,3.33,470.1,NA,NA,NA,110.57,NA,21.78,40.11,19,0.23,"COVID19Cases",NA,"2021-03-08_07-49-12","day",304,0,2737
"184","CH","2020-08-25",338,40795,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,9854,FALSE,52685,0,1918,3535,294.43,291.36,TRUE,3,8606033,3.93,3.42,3.39,474.03,NA,NA,NA,114.5,NA,22.29,41.08,44,0.509999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",338,0,2737
"185","CH","2020-08-26",362,41157,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,10216,FALSE,52685,0,1995,3651,297.71,300.79,TRUE,3,8606033,4.21,3.46,3.5,478.23,NA,NA,NA,118.71,NA,23.18,42.42,77,0.890000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",362,0,2737
"186","CH","2020-08-27",352,41509,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,10568,FALSE,52685,0,1998,3730,298.86,307.14,TRUE,3,8606033,4.09,3.47,3.57,482.32,NA,NA,NA,122.8,NA,23.22,43.34,3,0.0399999999999991,"COVID19Cases",NA,"2021-03-08_07-49-12","day",352,0,2737
"187","CH","2020-08-28",377,41886,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,10945,FALSE,52685,0,2061,3874,305,315.14,TRUE,3,8606033,4.38,3.54,3.66,486.71,NA,NA,NA,127.18,NA,23.95,45.01,63,0.73,"COVID19Cases",NA,"2021-03-08_07-49-12","day",377,0,2737
"188","CH","2020-08-29",215,42101,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,11160,FALSE,52685,0,2084,3940,308.71,322.43,TRUE,3,8606033,2.5,3.59,3.75,489.2,NA,NA,NA,129.68,NA,24.22,45.78,23,0.27,"COVID19Cases",NA,"2021-03-08_07-49-12","day",215,0,2737
"189","CH","2020-08-30",144,42245,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,11304,FALSE,52685,0,2092,3947,316.57,324.86,TRUE,3,8606033,1.67,3.68,3.77,490.88,NA,NA,NA,131.35,NA,24.31,45.86,8,0.0899999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",144,0,2737
"190","CH","2020-08-31",347,42592,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,11651,FALSE,52685,0,2135,4009,328.86,336.57,TRUE,3,8606033,4.03,3.82,3.91,494.91,NA,NA,NA,135.38,NA,24.81,46.58,43,0.5,"COVID19Cases",NA,"2021-03-08_07-49-12","day",347,0,2737
"191","CH","2020-09-01",364,42956,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,12015,FALSE,52685,0,2161,4079,335.86,340.07,TRUE,3,8606033,4.23,3.9,3.95,499.14,NA,NA,NA,139.61,NA,25.11,47.4,26,0.300000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",364,0,2737
"192","CH","2020-09-02",417,43373,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,12432,FALSE,52685,0,2216,4211,347.14,347.21,TRUE,3,8606033,4.85,4.03,4.03,503.98,NA,NA,NA,144.46,NA,25.75,48.93,55,0.640000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",417,0,2737
"193","CH","2020-09-03",438,43811,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,12870,FALSE,52685,0,2302,4300,350.86,358.29,TRUE,3,8606033,5.09,4.08,4.16,509.07,NA,NA,NA,149.55,NA,26.75,49.96,86,1,"COVID19Cases",NA,"2021-03-08_07-49-12","day",438,0,2737
"194","CH","2020-09-04",426,44237,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,13296,FALSE,52685,0,2351,4412,368.14,369.43,TRUE,3,8606033,4.95,4.28,4.29,514.02,NA,NA,NA,154.5,NA,27.32,51.27,49,0.57,"COVID19Cases",NA,"2021-03-08_07-49-12","day",426,0,2737
"195","CH","2020-09-05",294,44531,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,13590,FALSE,52685,0,2430,4514,371.43,373.07,TRUE,3,8606033,3.42,4.32,4.33,517.44,NA,NA,NA,157.91,NA,28.24,52.45,79,0.919999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",294,0,2737
"196","CH","2020-09-06",170,44701,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,13760,FALSE,52685,0,2456,4548,377.86,379.79,TRUE,3,8606033,1.98,4.39,4.41,519.41,NA,NA,NA,159.89,NA,28.54,52.85,26,0.300000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",170,0,2737
"197","CH","2020-09-07",468,45169,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,14228,FALSE,52685,0,2577,4712,387.71,391,TRUE,3,8606033,5.44,4.51,4.54,524.85,NA,NA,NA,165.33,NA,29.94,54.75,121,1.4,"COVID19Cases",NA,"2021-03-08_07-49-12","day",468,0,2737
"198","CH","2020-09-08",387,45556,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,14615,FALSE,52685,0,2600,4761,403,397.71,TRUE,3,8606033,4.5,4.68,4.62,529.35,NA,NA,NA,169.82,NA,30.21,55.32,23,0.27,"COVID19Cases",NA,"2021-03-08_07-49-12","day",387,0,2737
"199","CH","2020-09-09",462,46018,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,15077,FALSE,52685,0,2645,4861,399,404.79,TRUE,3,8606033,5.37,4.64,4.7,534.72,NA,NA,NA,175.19,NA,30.73,56.48,45,0.52,"COVID19Cases",NA,"2021-03-08_07-49-12","day",462,0,2737
"200","CH","2020-09-10",507,46525,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,15584,FALSE,52685,0,2714,5016,408.71,409.14,TRUE,3,8606033,5.89,4.75,4.75,540.61,NA,NA,NA,181.08,NA,31.54,58.28,69,0.809999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",507,0,2737
"201","CH","2020-09-11",533,47058,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,16117,FALSE,52685,0,2821,5172,413.86,410.43,TRUE,3,8606033,6.19,4.81,4.77,546.8,NA,NA,NA,187.28,NA,32.78,60.1,107,1.24,"COVID19Cases",NA,"2021-03-08_07-49-12","day",533,0,2737
"202","CH","2020-09-12",266,47324,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,16383,FALSE,52685,0,2793,5223,424,409.71,TRUE,3,8606033,3.09,4.93,4.76,549.89,NA,NA,NA,190.37,NA,32.45,60.69,-28,-0.329999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",266,0,2737
"203","CH","2020-09-13",238,47562,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,16621,FALSE,52685,0,2861,5317,431.71,411.86,TRUE,3,8606033,2.77,5.02,4.79,552.66,NA,NA,NA,193.13,NA,33.24,61.78,68,0.789999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",238,0,2737
"204","CH","2020-09-14",504,48066,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,17125,FALSE,52685,0,2897,5474,430.57,406.64,TRUE,3,8606033,5.86,5,4.73,558.52,NA,NA,NA,198.99,NA,33.66,63.61,36,0.419999999999995,"COVID19Cases",NA,"2021-03-08_07-49-12","day",504,0,2737
"205","CH","2020-09-15",458,48524,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,17583,FALSE,52685,0,2968,5568,417.86,409.36,TRUE,3,8606033,5.32,4.86,4.76,563.84,NA,NA,NA,204.31,NA,34.49,64.7,71,0.830000000000005,"COVID19Cases",NA,"2021-03-08_07-49-12","day",458,0,2737
"206","CH","2020-09-16",516,49040,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,18099,FALSE,52685,0,3022,5667,420.43,404.14,TRUE,3,8606033,6,4.89,4.7,569.83,NA,NA,NA,210.31,NA,35.11,65.85,54,0.619999999999997,"COVID19Cases",NA,"2021-03-08_07-49-12","day",516,0,2737
"207","CH","2020-09-17",499,49539,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,18598,FALSE,52685,0,3014,5728,415,389.93,TRUE,3,8606033,5.8,4.82,4.53,575.63,NA,NA,NA,216.1,NA,35.02,66.56,-8,-0.0899999999999963,"COVID19Cases",NA,"2021-03-08_07-49-12","day",499,0,2737
"208","CH","2020-09-18",444,49983,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,19042,FALSE,52685,0,2925,5746,399.43,377.5,TRUE,3,8606033,5.16,4.64,4.39,580.79,NA,NA,NA,221.26,NA,33.99,66.77,-89,-1.03,"COVID19Cases",NA,"2021-03-08_07-49-12","day",444,0,2737
"209","CH","2020-09-19",284,50267,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,19326,FALSE,52685,0,2943,5736,394.71,374.36,TRUE,3,8606033,3.3,4.59,4.35,584.09,NA,NA,NA,224.56,NA,34.2,66.65,18,0.210000000000001,"COVID19Cases",NA,"2021-03-08_07-49-12","day",284,0,2737
"210","CH","2020-09-20",200,50467,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,19526,FALSE,52685,0,2905,5766,376.57,365.93,TRUE,3,8606033,2.32,4.38,4.25,586.41,NA,NA,NA,226.89,NA,33.76,67,-38,-0.440000000000005,"COVID19Cases",NA,"2021-03-08_07-49-12","day",200,0,2737
"211","CH","2020-09-21",395,50862,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,19921,FALSE,52685,0,2796,5693,349.29,356.21,TRUE,3,8606033,4.59,4.06,4.14,591,NA,NA,NA,231.48,NA,32.49,66.15,-109,-1.27,"COVID19Cases",NA,"2021-03-08_07-49-12","day",395,0,2737
"212","CH","2020-09-22",425,51287,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,20346,FALSE,52685,0,2763,5731,337.14,355.57,TRUE,3,8606033,4.94,3.92,4.13,595.94,NA,NA,NA,236.42,NA,32.11,66.59,-33,-0.380000000000003,"COVID19Cases",NA,"2021-03-08_07-49-12","day",425,0,2737
"213","CH","2020-09-23",389,51676,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,20735,FALSE,52685,0,2636,5658,328.29,357.29,TRUE,3,8606033,4.52,3.81,4.15,600.46,NA,NA,NA,240.94,NA,30.63,65.74,-127,-1.48,"COVID19Cases",NA,"2021-03-08_07-49-12","day",389,0,2737
"214","CH","2020-09-24",308,51984,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,21043,FALSE,52685,0,2445,5459,316.86,364.57,TRUE,3,8606033,3.58,3.68,4.24,604.04,NA,NA,NA,244.51,NA,28.41,63.43,-191,-2.22,"COVID19Cases",NA,"2021-03-08_07-49-12","day",308,0,2737
"215","CH","2020-09-25",359,52343,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,21402,FALSE,52685,0,2360,5285,313,381.21,TRUE,3,8606033,4.17,3.64,4.43,608.21,NA,NA,NA,248.69,NA,27.42,61.41,-85,-0.989999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",359,0,2737
"216","CH","2020-09-26",222,52565,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,21624,FALSE,52685,0,2298,5241,316.43,397.5,TRUE,3,8606033,2.58,3.68,4.62,610.79,NA,NA,NA,251.27,NA,26.7,60.9,-62,-0.720000000000002,"COVID19Cases",NA,"2021-03-08_07-49-12","day",222,0,2737
"217","CH","2020-09-27",120,52685,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,21744,FALSE,52685,0,2218,5123,338,405.79,TRUE,3,8606033,1.39,3.93,4.72,612.19,NA,NA,NA,252.66,NA,25.77,59.53,-80,-0.93,"COVID19Cases",NA,"2021-03-08_07-49-12","day",120,0,2737
"218","CH","2020-09-28",368,53053,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,22112,TRUE,52685,368,2191,4987,379.86,450.29,TRUE,3,8606033,4.28,4.41,5.23,616.46,NA,NA,NA,256.94,4.28,25.46,57.95,-27,-0.309999999999999,"COVID19Cases",NA,"2021-03-08_07-49-12","day",368,0,2737
"219","CH","2020-09-29",449,53502,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,22561,TRUE,52685,817,2215,4978,425.29,498.29,TRUE,3,8606033,5.22,4.94,5.79,621.68,NA,NA,NA,262.15,9.49,25.74,57.84,24,0.279999999999998,"COVID19Cases",NA,"2021-03-08_07-49-12","day",449,0,2737
"220","CH","2020-09-30",540,54042,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,23101,TRUE,52685,1357,2366,5002,466.71,568.86,TRUE,3,8606033,6.27,5.42,6.61,627.95,NA,NA,NA,268.43,15.77,27.49,58.12,151,1.75,"COVID19Cases",NA,"2021-03-08_07-49-12","day",540,0,2737
"221","CH","2020-10-01",601,54643,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,23702,TRUE,52685,1958,2659,5104,494.71,651.93,TRUE,3,8606033,6.98,5.75,7.58,634.94,NA,NA,NA,275.41,22.75,30.9,59.31,293,3.41,"COVID19Cases",NA,"2021-03-08_07-49-12","day",601,0,2737
"222","CH","2020-10-02",677,55320,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,24379,TRUE,52685,2635,2977,5337,587.57,749.29,TRUE,3,8606033,7.87,6.83,8.71,642.8,NA,NA,NA,283.28,30.62,34.59,62.01,318,3.69,"COVID19Cases",NA,"2021-03-08_07-49-12","day",677,0,2737
"223","CH","2020-10-03",512,55832,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,24891,TRUE,52685,3147,3267,5565,680.14,822.79,TRUE,3,8606033,5.95,7.9,9.56,648.75,NA,NA,NA,289.23,36.57,37.96,64.66,290,3.37,"COVID19Cases",NA,"2021-03-08_07-49-12","day",512,0,2737
"224","CH","2020-10-04",316,56148,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,25207,TRUE,52685,3463,3463,5681,799.71,872.21,TRUE,3,8606033,3.67,9.29,10.13,652.43,NA,NA,NA,292.9,40.24,40.24,66.01,196,2.28,"COVID19Cases",NA,"2021-03-08_07-49-12","day",316,0,2737
"225","CH","2020-10-05",1018,57166,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,26225,TRUE,52685,4481,4113,6304,924,1028.57,TRUE,3,8606033,11.83,10.74,11.95,664.25,NA,NA,NA,304.73,52.07,47.79,73.25,650,7.55,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1018,0,2737
"226","CH","2020-10-06",1097,58263,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,27322,TRUE,52685,5578,4761,6976,1073.29,1188.43,TRUE,3,8606033,12.75,12.47,13.81,677,NA,NA,NA,317.47,64.81,55.32,81.06,648,7.53,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1097,0,2737
"227","CH","2020-10-07",1377,59640,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,28699,TRUE,52685,6955,5598,7964,1178.86,1364.07,TRUE,3,8606033,16,13.7,15.85,693,NA,NA,NA,333.48,80.82,65.05,92.54,837,9.73,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1377,0,2737
"228","CH","2020-10-08",1471,61111,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,30170,TRUE,52685,8426,6468,9127,1249.71,1563.5,TRUE,3,8606033,17.09,14.52,18.17,710.09,NA,NA,NA,350.57,97.91,75.16,106.05,870,10.11,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1471,0,2737
"229","CH","2020-10-09",1722,62833,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,31892,TRUE,52685,10148,7513,10490,1469.57,1778.07,TRUE,3,8606033,20.01,17.08,20.66,730.1,NA,NA,NA,370.58,117.92,87.3,121.89,1045,12.14,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1722,0,2737
"230","CH","2020-10-10",1251,64084,FALSE,555033,0,FALSE,547818,0,FALSE,532985,0,TRUE,30941,33143,TRUE,52685,11399,8252,11519,1696.71,1911.43,TRUE,3,8606033,14.54,19.72,22.21,744.64,NA,NA,NA,385.11,132.45,95.89,133.85,739,8.59,"COVID19Cases",NA,"2021-03-08_07-49-12","day",1251,0,2737
